# Created using MTpy calculated floor_percent,floor_egbert,floor_egbert,percent error floors of 20%,5%,5%,20%, data rotated 0.0_deg clockwise from N
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
> -20.519237 137.989877    -239.00
> 26 28
1.77828e+00 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -2.834855e+00 -1.310523e+00  1.566458e-01
1.77828e+00 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -4.354501e-01 -1.413206e-01  9.156163e-02
3.16228e+00 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX -1.392682e-01 -5.953730e-02  3.029213e-02
3.16228e+00 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  2.842764e+00  7.844361e-01  1.454778e-01
3.16228e+00 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -2.735464e+00 -8.705021e-01  1.454778e-01
3.16228e+00 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -4.836779e-01 -2.384979e-03  9.673675e-02
5.62341e+00 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX  1.239940e-02 -6.859488e-02  1.394131e-02
5.62341e+00 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  2.592371e+00  4.726715e-01  1.322735e-01
5.62341e+00 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -2.584739e+00 -6.105532e-01  1.322735e-01
5.62341e+00 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -5.127746e-01  3.847429e-02  1.028432e-01
1.00000e+01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX -4.633547e-02 -5.244891e-03  9.326274e-03
1.00000e+01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  2.748689e+00  2.693727e-01  1.320715e-01
1.00000e+01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -2.470461e+00 -5.279987e-01  1.320715e-01
1.00000e+01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -5.683019e-01  7.216912e-03  1.136695e-01
1.77828e+01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX -3.753476e-02 -4.474024e-02  1.167998e-02
1.77828e+01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  2.671096e+00  3.541188e-01  1.266020e-01
1.77828e+01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -2.335548e+00 -4.547303e-01  1.266020e-01
1.77828e+01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -6.851150e-01  7.801354e-02  1.379085e-01
3.16228e+01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX -1.511263e-02 -6.427694e-02  1.320593e-02
3.16228e+01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  2.535945e+00  4.528880e-01  1.222164e-01
3.16228e+01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -2.253265e+00 -5.496068e-01  1.222164e-01
3.16228e+01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -6.703702e-01  5.463708e-02  1.345186e-01
5.62341e+01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX  2.311511e-02 -6.866572e-02  1.449040e-02
5.62341e+01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  2.472405e+00  6.021845e-01  1.176252e-01
5.62341e+01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -2.060573e+00 -6.956686e-01  1.176252e-01
5.62341e+01 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -7.477627e-01  3.254644e-02  1.496941e-01
1.00000e+02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX  8.551296e-02 -4.131383e-02  1.899400e-02
1.00000e+02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  2.196625e+00  8.220442e-01  1.080834e-01
1.00000e+02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -1.825718e+00 -7.975711e-01  1.080834e-01
1.00000e+02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -7.371348e-01 -3.040424e-02  1.475523e-01
1.77828e+02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX  6.841593e-02  6.139817e-02  1.838529e-02
1.77828e+02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  1.834307e+00  1.022027e+00  9.449870e-02
1.77828e+02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -1.426593e+00 -9.265999e-01  9.449870e-02
1.77828e+02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -7.893425e-01 -1.156063e-01  1.595527e-01
3.16228e+02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX  4.323011e-02  1.296127e-01  2.732640e-02
3.16228e+02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  1.240046e+00  9.520159e-01  7.299744e-02
3.16228e+02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -1.013685e+00 -9.117437e-01  7.299744e-02
3.16228e+02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -6.500128e-01 -2.282745e-01  1.377862e-01
5.62341e+02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX -6.985966e-02  8.629258e-02  2.220521e-02
5.62341e+02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  8.771492e-01  7.921260e-01  5.415179e-02
5.62341e+02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -6.269611e-01 -7.693396e-01  5.415179e-02
5.62341e+02 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYY -5.268384e-01 -2.818832e-01  1.195018e-01
1.00000e+03 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXX -1.291058e-01  2.725527e-02  2.639027e-02
1.00000e+03 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZXY  6.760343e-01  6.086241e-01  3.990272e-02
1.00000e+03 Synth01  -19.121  136.158  150539.398 -195775.493    -193.999 ZYX -3.636205e-01 -5.983306e-01  3.990272e-02
